Time (s),x,y,z
1447.751,0.47168044,-0.53383674,-0.372822534
1460.041,0.47168044,-0.53383674,-0.372805817
1472.33,0.471657648,-0.5338138,-0.372839251
1484.619,0.471657648,-0.5338138,-0.372805817
1496.908,0.471634856,-0.53385968,-0.3727891
1509.197,0.471657648,-0.53385968,-0.372805817
1521.478,0.471657648,-0.53385968,-0.372822534
1533.767,0.471612064,-0.53385968,-0.372839251
1546.056,0.47168044,-0.53385968,-0.372839251
1558.345,0.471657648,-0.53388262,-0.372839251
1570.634,0.471612064,-0.5339285,-0.372889402
1582.923,0.471657648,-0.5339285,-0.372839251
1595.212,0.471657648,-0.53395144,-0.372772383
1607.501,0.471612064,-0.5339285,-0.372872685
1619.783,0.471657648,-0.53395144,-0.372839251
1632.072,0.47168044,-0.53388262,-0.372839251
1644.361,0.471612064,-0.53385968,-0.372855968
1656.65,0.471634856,-0.53388262,-0.372805817
1668.939,0.471634856,-0.53385968,-0.372822534
1681.228,0.471612064,-0.53385968,-0.372839251
1693.509,0.471657648,-0.53388262,-0.372872685
1705.798,0.471612064,-0.53388262,-0.3727891
1718.087,0.471612064,-0.53388262,-0.3727891
1730.376,0.471612064,-0.5339285,-0.372839251
1742.666,0.471543688,-0.5339285,-0.372855968
1754.955,0.471589272,-0.5339285,-0.372805817
1767.236,0.471589272,-0.5339285,-0.3727891
1779.533,0.471589272,-0.53388262,-0.372822534
1791.814,0.471543688,-0.53385968,-0.372772383
1804.103,0.471589272,-0.53385968,-0.372772383
1816.392,0.471543688,-0.53385968,-0.3727891
1828.681,0.47156648,-0.5338138,-0.372805817
1840.97,0.471543688,-0.5338138,-0.3727891
1853.259,0.471543688,-0.53379086,-0.372805817
1865.542,0.471543688,-0.5338138,-0.372805817
1877.83,0.47156648,-0.53372204,-0.372772383
1890.119,0.471520896,-0.53376792,-0.372772383
1902.408,0.471543688,-0.53379086,-0.372755666
1914.697,0.471498104,-0.53376792,-0.372738949
1926.986,0.471498104,-0.53379086,-0.372755666
1939.275,0.471520896,-0.53376792,-0.372722232
1951.556,0.471475312,-0.53374498,-0.372705515
1963.845,0.47145252,-0.53372204,-0.372722232
1976.134,0.471475312,-0.5336991,-0.372772383
1988.423,0.471498104,-0.53367616,-0.372738949
2000.712,0.471429728,-0.53367616,-0.372755666
2013.001,0.471475312,-0.53365322,-0.372722232
2025.291,0.471498104,-0.53365322,-0.372688798
2037.572,0.471498104,-0.53367616,-0.372755666
2049.861,0.471475312,-0.53367616,-0.372772383
2062.15,0.471475312,-0.53372204,-0.372688798
2074.439,0.471498104,-0.5336991,-0.372738949
2086.728,0.471429728,-0.53374498,-0.372688798
2099.017,0.471475312,-0.5336991,-0.372672081
2111.306,0.471406936,-0.53365322,-0.372722232
2123.587,0.471406936,-0.53363028,-0.372705515
2135.877,0.471361352,-0.53363028,-0.372655364
2148.166,0.471406936,-0.53363028,-0.372722232
2160.455,0.471406936,-0.53360734,-0.372688798
2172.744,0.471384144,-0.53367616,-0.372672081
2185.033,0.471361352,-0.53360734,-0.37262193
2197.314,0.471315768,-0.53360734,-0.372588496
2209.611,0.471315768,-0.5335844,-0.372638647
2221.892,0.471361352,-0.53363028,-0.372638647
2234.181,0.471315768,-0.53360734,-0.37262193
2246.47,0.47133856,-0.53360734,-0.372638647
2258.759,0.471315768,-0.53360734,-0.372588496
2271.048,0.47133856,-0.53360734,-0.372638647
2283.33,0.471292976,-0.53360734,-0.37262193
2295.619,0.47133856,-0.53360734,-0.372571779
2307.908,0.47133856,-0.53363028,-0.372638647
2320.197,0.471361352,-0.53360734,-0.372588496
2332.486,0.47133856,-0.53356146,-0.372638647
2344.775,0.471315768,-0.5335844,-0.372571779
2357.064,0.47133856,-0.5335844,-0.372605213
2369.345,0.471361352,-0.53351558,-0.372571779
2381.634,0.471315768,-0.53351558,-0.372555062
2393.923,0.471315768,-0.53353852,-0.372571779
2406.212,0.471292976,-0.53351558,-0.372538345
2418.501,0.471270184,-0.53356146,-0.372571779
2430.791,0.471292976,-0.53353852,-0.37262193
2443.072,0.471315768,-0.53353852,-0.372555062
2455.369,0.471315768,-0.53353852,-0.372571779
2467.65,0.471292976,-0.53349264,-0.372555062
2479.939,0.471292976,-0.53351558,-0.372538345
2492.228,0.471292976,-0.53351558,-0.372538345
2504.517,0.471247392,-0.53349264,-0.372571779
2516.806,0.471270184,-0.53349264,-0.372538345
2529.095,0.471270184,-0.53342382,-0.372521628
2541.376,0.471292976,-0.53344676,-0.372504911
2553.666,0.471247392,-0.53349264,-0.372555062
2565.955,0.471270184,-0.53349264,-0.372555062
2578.244,0.471247392,-0.53351558,-0.372471477
2590.534,0.471292976,-0.53353852,-0.372521628
2602.822,0.471247392,-0.53353852,-0.372521628
2615.103,0.4712246,-0.53351558,-0.372571779
2627.4,0.4712246,-0.53351558,-0.372488194
2639.681,0.471156224,-0.53351558,-0.372488194
2651.97,0.4712246,-0.53353852,-0.372504911
2664.259,0.471201808,-0.53351558,-0.372488194
2676.548,0.471201808,-0.53351558,-0.37245476
2688.83,0.471201808,-0.53349264,-0.372488194
2701.126,0.471179016,-0.53349264,-0.372471477
2713.408,0.4712246,-0.5334697,-0.372471477
2725.697,0.471201808,-0.5334697,-0.37245476
2737.986,0.471201808,-0.5334697,-0.37245476
2750.275,0.471179016,-0.53344676,-0.372488194
2762.564,0.471133432,-0.53349264,-0.37245476
2774.853,0.471179016,-0.53349264,-0.372488194
2787.142,0.471179016,-0.5334697,-0.372421326
2799.423,0.471156224,-0.5334697,-0.372471477
2811.712,0.471156224,-0.5334697,-0.372438043
2824.001,0.471179016,-0.53349264,-0.372438043
2836.291,0.471133432,-0.5334697,-0.372421326
2848.58,0.471156224,-0.5334697,-0.372471477
2860.869,0.471201808,-0.53342382,-0.372438043
2873.158,0.471156224,-0.53342382,-0.372404609
2885.439,0.471133432,-0.53344676,-0.37245476
2897.728,0.471156224,-0.53340088,-0.372371175
2910.017,0.471156224,-0.53342382,-0.372387892
2922.306,0.471156224,-0.53344676,-0.372404609
2934.595,0.471156224,-0.5334697,-0.372371175
2946.884,0.471156224,-0.5334697,-0.372421326
2959.166,0.471133432,-0.5334697,-0.37245476
2971.462,0.471156224,-0.53349264,-0.372371175
2983.744,0.471133432,-0.5334697,-0.372471477
2996.033,0.47111064,-0.53342382,-0.372438043
3008.322,0.471133432,-0.53340088,-0.372438043
3020.611,0.47111064,-0.53340088,-0.372404609
3032.9,0.471179016,-0.53340088,-0.372387892
3045.189,0.471087848,-0.53340088,-0.372371175
3057.47,0.471133432,-0.53340088,-0.372387892
3069.759,0.47111064,-0.53337794,-0.372438043
3082.048,0.471065056,-0.53337794,-0.372354458
3094.337,0.47111064,-0.53337794,-0.372354458
3106.626,0.471065056,-0.53330912,-0.372371175
3118.908,0.471042264,-0.53333206,-0.372337741
3131.197,0.471087848,-0.53333206,-0.372371175
3143.486,0.471087848,-0.53333206,-0.372304307
3155.775,0.471087848,-0.53326324,-0.372321024
3168.064,0.471042264,-0.53333206,-0.372321024
3180.353,0.471042264,-0.53333206,-0.372337741
3192.642,0.471019472,-0.53330912,-0.372321024
3204.931,0.471065056,-0.53328618,-0.372337741
3217.22,0.471087848,-0.53330912,-0.372304307
3229.501,0.471042264,-0.53330912,-0.372304307
3241.791,0.471065056,-0.53328618,-0.372321024
3254.08,0.471042264,-0.53330912,-0.372304307
3266.369,0.471019472,-0.53328618,-0.37228759
3278.651,0.471042264,-0.53328618,-0.372337741
3290.947,0.470951096,-0.53328618,-0.372270873
3303.228,0.470951096,-0.53326324,-0.372321024
3315.517,0.471019472,-0.53328618,-0.372204005
3327.806,0.470973888,-0.53330912,-0.37228759
3340.095,0.47099668,-0.53330912,-0.372270873
3352.384,0.471042264,-0.53330912,-0.372304307
3364.673,0.471019472,-0.53330912,-0.37228759
3376.955,0.471019472,-0.53330912,-0.37228759
3389.244,0.47099668,-0.53330912,-0.372270873
3401.533,0.47099668,-0.53333206,-0.372237439
3413.822,0.47099668,-0.53330912,-0.372270873
3426.111,0.471019472,-0.53328618,-0.372204005
3438.4,0.470973888,-0.5332403,-0.37228759
3450.689,0.470973888,-0.53326324,-0.372237439
3462.97,0.470973888,-0.53326324,-0.372270873
3475.259,0.470973888,-0.5332403,-0.37228759
3487.548,0.470973888,-0.5332403,-0.372254156
3499.837,0.470973888,-0.53326324,-0.372220722
3512.126,0.470951096,-0.5332403,-0.372187288
3524.416,0.470951096,-0.5332403,-0.372204005
3536.697,0.470973888,-0.5332403,-0.372237439
3548.994,0.470951096,-0.53321736,-0.372237439
3561.275,0.470928304,-0.53321736,-0.372237439
3573.565,0.470905512,-0.53319442,-0.372187288
3585.853,0.47088272,-0.53319442,-0.372204005
3598.142,0.470905512,-0.53319442,-0.372170571
3610.431,0.470951096,-0.53317148,-0.372187288
3622.72,0.47088272,-0.53317148,-0.372237439
3635.009,0.470905512,-0.53319442,-0.372170571
3647.291,0.47088272,-0.53317148,-0.372153854
3659.58,0.470859928,-0.5331256,-0.372170571
3671.869,0.470859928,-0.5331256,-0.37212042
3684.158,0.470814344,-0.53314854,-0.372204005
3696.447,0.470837136,-0.5331256,-0.372187288
3708.736,0.470859928,-0.5331256,-0.372170571
3721.025,0.470859928,-0.53314854,-0.372170571
3733.306,0.470859928,-0.53310266,-0.372220722
3745.595,0.470837136,-0.5331256,-0.372170571
3757.884,0.470814344,-0.5331256,-0.372204005
3770.173,0.470814344,-0.5331256,-0.372204005
3782.462,0.47088272,-0.53314854,-0.372153854
3794.751,0.470837136,-0.53317148,-0.372170571
3807.033,0.470859928,-0.53317148,-0.372204005
3819.322,0.470859928,-0.53317148,-0.372137137
3831.611,0.470814344,-0.53314854,-0.372204005
3843.9,0.47088272,-0.53319442,-0.372220722
3856.189,0.47088272,-0.5331256,-0.372137137
3868.478,0.470837136,-0.53314854,-0.372153854
3880.759,0.470814344,-0.53314854,-0.372153854
3893.048,0.470837136,-0.53314854,-0.372153854
3905.337,0.470791552,-0.5331256,-0.372137137
3917.626,0.470791552,-0.5331256,-0.372153854
3929.916,0.470791552,-0.53314854,-0.37212042
3942.197,0.470814344,-0.5331256,-0.37212042
3954.494,0.470791552,-0.53310266,-0.372187288
3966.775,0.470814344,-0.5331256,-0.372153854
3979.064,0.470837136,-0.53310266,-0.372137137
3991.353,0.470837136,-0.53314854,-0.372137137
4003.642,0.470814344,-0.53314854,-0.372137137
4015.931,0.470814344,-0.5331256,-0.372153854
4028.22,0.470791552,-0.53314854,-0.372137137
4040.509,0.47076876,-0.5331256,-0.372137137
4052.798,0.470814344,-0.53314854,-0.372153854
4065.08,0.470837136,-0.53317148,-0.372086986
4077.369,0.470791552,-0.5331256,-0.372153854
4089.658,0.470814344,-0.5331256,-0.372103703
4101.947,0.470814344,-0.53310266,-0.372070269
4114.236,0.47076876,-0.53314854,-0.372086986
4126.517,0.470791552,-0.53307972,-0.372137137
4138.806,0.470791552,-0.53307972,-0.37212042
4151.095,0.470745968,-0.53307972,-0.37212042
4163.384,0.47076876,-0.53303384,-0.372137137
4175.673,0.47076876,-0.53307972,-0.372153854
4187.962,0.47076876,-0.53307972,-0.372103703
4200.251,0.470791552,-0.53303384,-0.372053552
4212.542,0.470745968,-0.5330109,-0.372053552
4224.822,0.47076876,-0.5330109,-0.372086986
4237.111,0.470791552,-0.53303384,-0.372036835
4249.4,0.470791552,-0.53305678,-0.372036835
4261.689,0.47076876,-0.5330109,-0.372053552
4273.978,0.470791552,-0.53303384,-0.372086986
4286.267,0.470745968,-0.53303384,-0.372053552
4298.548,0.47076876,-0.53307972,-0.372053552
4310.837,0.470814344,-0.53305678,-0.372036835
4323.126,0.470791552,-0.53303384,-0.372070269
4335.416,0.470723176,-0.53305678,-0.372020118
4347.705,0.47076876,-0.53305678,-0.372036835
4359.994,0.47076876,-0.53307972,-0.372053552
4372.283,0.470791552,-0.53307972,-0.372053552
4384.572,0.47076876,-0.53305678,-0.372020118
4396.853,0.47076876,-0.53307972,-0.372020118
4409.142,0.470745968,-0.53305678,-0.371969967
4421.431,0.470745968,-0.53307972,-0.372036835
4433.72,0.470723176,-0.53303384,-0.372020118
4446.009,0.470677592,-0.5330109,-0.372036835
4458.298,0.470677592,-0.5330109,-0.372003401
4470.58,0.4706548,-0.53298796,-0.372003401
4482.869,0.470700384,-0.5330109,-0.371986684
4495.158,0.470700384,-0.5330109,-0.372003401
4507.447,0.470677592,-0.5330109,-0.372003401
4519.736,0.470723176,-0.53298796,-0.371936533
4532.025,0.4706548,-0.5330109,-0.372003401
4544.314,0.4706548,-0.5330109,-0.371969967
4556.595,0.4706548,-0.53298796,-0.371969967
4568.884,0.470677592,-0.5330109,-0.371986684
4581.173,0.4706548,-0.53298796,-0.371936533
4593.462,0.4706548,-0.53296502,-0.372036835
4605.751,0.4706548,-0.5330109,-0.371919816
4618.041,0.470677592,-0.5330109,-0.371986684
4630.322,0.4706548,-0.53298796,-0.371986684
4642.611,0.4706548,-0.53294208,-0.371919816
4654.9,0.4706548,-0.53291914,-0.371919816
4667.189,0.470632008,-0.53291914,-0.371919816
4679.478,0.470677592,-0.53291914,-0.371919816
4691.767,0.470609216,-0.53291914,-0.371903099
4704.056,0.470632008,-0.53287326,-0.371886382
4716.337,0.470586424,-0.5328962,-0.371903099
4728.626,0.470586424,-0.5328962,-0.371869665
4740.916,0.470586424,-0.53285032,-0.371886382
4753.205,0.470609216,-0.53287326,-0.371919816
4765.494,0.470632008,-0.53287326,-0.371886382
4777.783,0.470586424,-0.53287326,-0.371919816
4790.072,0.470609216,-0.5328962,-0.371919816
4802.361,0.470677592,-0.53287326,-0.371869665
4814.642,0.4706548,-0.53287326,-0.371869665
4826.931,0.470609216,-0.53287326,-0.371886382
4839.22,0.470609216,-0.53287326,-0.371869665
4851.509,0.470609216,-0.53285032,-0.371836231
4863.798,0.470632008,-0.53282738,-0.371886382
4876.087,0.470609216,-0.53280444,-0.371903099
4888.376,0.470563632,-0.53280444,-0.371869665
4900.658,0.470586424,-0.53285032,-0.371886382
4912.947,0.470563632,-0.53285032,-0.371886382
4925.236,0.470563632,-0.53282738,-0.371852948
4937.525,0.470632008,-0.53280444,-0.371903099
4949.814,0.470586424,-0.53282738,-0.371903099
4962.103,0.470609216,-0.53282738,-0.371886382
4974.392,0.470609216,-0.53285032,-0.371869665
4986.673,0.470586424,-0.53287326,-0.371852948
4998.962,0.470586424,-0.53285032,-0.371852948
5011.251,0.470586424,-0.53287326,-0.371869665
5023.541,0.470609216,-0.53285032,-0.371886382
5035.83,0.470586424,-0.53285032,-0.371836231
5048.111,0.470609216,-0.53282738,-0.371836231
5060.4,0.470563632,-0.53282738,-0.371852948
5072.689,0.470518048,-0.53280444,-0.371852948
5084.978,0.470563632,-0.53280444,-0.371886382
5097.267,0.470563632,-0.53282738,-0.371852948
5109.556,0.470563632,-0.53280444,-0.371852948
5121.845,0.470518048,-0.53285032,-0.371869665
5134.134,0.47054084,-0.53282738,-0.371836231
5146.416,0.470586424,-0.53285032,-0.371852948
5158.705,0.47054084,-0.53285032,-0.371836231
5170.994,0.470495256,-0.53285032,-0.371819514
5183.283,0.47054084,-0.53285032,-0.371869665
5195.572,0.47054084,-0.53287326,-0.371819514
5207.853,0.470518048,-0.53285032,-0.371869665
5220.15,0.47054084,-0.53282738,-0.371819514
5232.431,0.470586424,-0.53285032,-0.371852948
5244.72,0.470518048,-0.53285032,-0.371852948
5257.017,0.47054084,-0.53285032,-0.371802797
5269.298,0.470518048,-0.53282738,-0.371819514
5281.587,0.470472464,-0.53285032,-0.371819514
5293.876,0.470518048,-0.53285032,-0.371869665
5306.158,0.470495256,-0.53287326,-0.371819514
5318.447,0.470495256,-0.53287326,-0.371869665
5330.736,0.47054084,-0.53285032,-0.371869665
5343.025,0.470495256,-0.53287326,-0.371903099
5355.314,0.470495256,-0.53287326,-0.371852948
5367.603,0.470495256,-0.53282738,-0.371836231
5379.892,0.470495256,-0.5327815,-0.371819514
5392.181,0.470449672,-0.53275856,-0.371752646
5404.462,0.470472464,-0.53273562,-0.371752646
5416.751,0.47042688,-0.53273562,-0.37178608
5429.041,0.470404088,-0.53271268,-0.371836231
5441.33,0.470404088,-0.53273562,-0.371819514
5453.619,0.470381296,-0.53275856,-0.371769363
5465.901,0.470404088,-0.53273562,-0.371802797
5478.189,0.470449672,-0.53275856,-0.37178608
5490.478,0.470404088,-0.53275856,-0.37178608
5502.767,0.47042688,-0.5327815,-0.37178608
5515.056,0.47042688,-0.53275856,-0.37178608
5527.47,0.47042688,-0.53273562,-0.37178608
5539.759,0.470449672,-0.53273562,-0.371802797
5552.048,0.470404088,-0.53273562,-0.371769363
5564.337,0.470472464,-0.53271268,-0.37178608
5576.619,0.470495256,-0.53271268,-0.371769363
5588.916,0.47042688,-0.53268974,-0.371819514
5601.197,0.47042688,-0.53271268,-0.371769363
5613.611,0.47042688,-0.53271268,-0.371735929
5626.033,0.470404088,-0.53271268,-0.371752646
5638.447,0.470381296,-0.53271268,-0.371702495
5650.861,0.470404088,-0.53271268,-0.371735929
5663.275,0.470381296,-0.53271268,-0.371719212
5675.564,0.470449672,-0.53271268,-0.371735929
5687.853,0.470381296,-0.53264386,-0.371719212
5700.142,0.47042688,-0.53271268,-0.371735929
5712.431,0.47042688,-0.53268974,-0.371752646
5724.72,0.470404088,-0.53273562,-0.371735929
5737.009,0.470381296,-0.53268974,-0.371669061
5749.291,0.470381296,-0.53268974,-0.371702495
5761.712,0.470335712,-0.5326668,-0.371752646
5774.126,0.470381296,-0.5326668,-0.371719212
5786.541,0.470358504,-0.53264386,-0.371685778
5798.962,0.470381296,-0.53262092,-0.371685778
5811.376,0.470381296,-0.53264386,-0.371685778
5823.791,0.470381296,-0.53264386,-0.371685778
5836.205,0.470404088,-0.53259798,-0.371702495
5848.619,0.470449672,-0.53259798,-0.371702495
5861.033,0.470404088,-0.53259798,-0.371669061
5873.455,0.470381296,-0.53262092,-0.371735929
5885.869,0.47042688,-0.5326668,-0.371669061
5898.283,0.47042688,-0.53264386,-0.371669061
5910.697,0.470404088,-0.5326668,-0.371719212
5923.119,0.470358504,-0.53268974,-0.371669061
5935.533,0.470358504,-0.53264386,-0.371669061
5947.947,0.470335712,-0.53268974,-0.371685778
5960.369,0.470381296,-0.53268974,-0.371685778
5972.783,0.470358504,-0.5326668,-0.371669061
5985.197,0.470358504,-0.5325521,-0.371669061
5997.611,0.470358504,-0.5325521,-0.371635627
6010.025,0.470335712,-0.53257504,-0.371652344
6022.447,0.47031292,-0.53257504,-0.371669061
6034.861,0.470335712,-0.53257504,-0.371669061
6047.275,0.47031292,-0.53259798,-0.371652344
6059.689,0.470381296,-0.53262092,-0.371635627
6072.111,0.470358504,-0.5326668,-0.371635627
6084.525,0.470335712,-0.53257504,-0.371652344
6096.939,0.47031292,-0.5326668,-0.371669061
6109.353,0.47031292,-0.53262092,-0.371669061
6121.767,0.470335712,-0.53262092,-0.371652344
6134.189,0.470358504,-0.53262092,-0.37161891
6146.603,0.470335712,-0.53262092,-0.371669061
6159.017,0.47031292,-0.53264386,-0.371652344
6171.439,0.470335712,-0.5326668,-0.371652344
6183.853,0.47031292,-0.5326668,-0.371652344
6196.267,0.470244544,-0.53264386,-0.37161891
6208.681,0.470290128,-0.5326668,-0.37161891
6221.095,0.47031292,-0.53264386,-0.371652344
6233.517,0.470267336,-0.53264386,-0.371602193
6245.931,0.470290128,-0.53257504,-0.371635627
6258.345,0.470267336,-0.53259798,-0.371568759
6270.759,0.47031292,-0.53259798,-0.371602193
6283.181,0.47031292,-0.5325521,-0.371568759
6295.595,0.47031292,-0.53252916,-0.37161891
6308.017,0.47031292,-0.53257504,-0.37161891
6320.423,0.470290128,-0.53257504,-0.371568759
6332.845,0.470290128,-0.53259798,-0.371652344
6345.259,0.47031292,-0.53257504,-0.371602193
6357.673,0.470267336,-0.53259798,-0.371585476
6370.087,0.470290128,-0.53257504,-0.371602193
6382.501,0.470267336,-0.53259798,-0.371568759
6394.923,0.470267336,-0.53259798,-0.371568759
6407.337,0.47031292,-0.53262092,-0.371568759
6419.751,0.470244544,-0.53257504,-0.371552042
6432.166,0.470290128,-0.53257504,-0.371552042
6444.587,0.470267336,-0.5325521,-0.371535325
6457.001,0.470244544,-0.53252916,-0.371552042
6469.416,0.470267336,-0.5325521,-0.371535325
6481.837,0.470290128,-0.5325521,-0.371535325
6494.251,0.470221752,-0.53257504,-0.371552042
6506.666,0.470267336,-0.53257504,-0.371552042
6519.08,0.470267336,-0.53257504,-0.371535325
6531.494,0.470290128,-0.5325521,-0.371585476
6543.916,0.470290128,-0.53257504,-0.371568759
6556.33,0.470244544,-0.53250622,-0.371552042
6568.744,0.470244544,-0.5325521,-0.371501891
6581.158,0.470221752,-0.53250622,-0.371552042
6593.58,0.470221752,-0.53250622,-0.371552042
6605.994,0.470221752,-0.53246034,-0.371568759
6618.408,0.47019896,-0.53248328,-0.371518608
6630.822,0.47019896,-0.53250622,-0.371535325
6643.236,0.470221752,-0.53248328,-0.371535325
6655.658,0.470221752,-0.53248328,-0.371468457
6668.072,0.470244544,-0.53252916,-0.371535325
6680.486,0.47019896,-0.53252916,-0.371518608
6692.9,0.47019896,-0.53252916,-0.371535325
6705.322,0.47019896,-0.53252916,-0.371518608
6717.736,0.470176168,-0.53252916,-0.371501891
6730.15,0.470290128,-0.53257504,-0.371501891
6742.564,0.470244544,-0.5325521,-0.371535325
6754.986,0.470244544,-0.53259798,-0.371485174
6767.4,0.470267336,-0.53259798,-0.371518608
6779.814,0.470221752,-0.53259798,-0.371535325
6792.228,0.47019896,-0.53262092,-0.371552042
6804.65,0.47019896,-0.53257504,-0.371535325
6817.064,0.470153376,-0.53257504,-0.371535325
6829.478,0.470176168,-0.53252916,-0.371501891
6841.892,0.470153376,-0.5325521,-0.371485174
6854.314,0.470221752,-0.53252916,-0.371518608
6866.728,0.47019896,-0.53248328,-0.371518608
6879.142,0.470153376,-0.53246034,-0.371485174
6891.556,0.470107792,-0.5324374,-0.371468457
6903.978,0.470130584,-0.53241446,-0.371468457
6916.392,0.470107792,-0.53241446,-0.37145174
